scenario_id,grid_size,route_bucket,scenario_family,success,collision,timeout,two_cell_oscillation,longer_loop,excessive_detour,failure_label,post_change_completion,dynamic_event_count,path_cost,fresh_astar_cost,path_cost_gap,decisions,mean_decision_latency_ms,decision_computation_seconds,episode_computation_seconds
VAL2-G015-STRUCTURED-MEDIUM-02,15,medium,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,6.0,,30,1.910206660007437,0.05730619980022311,0.08604980004020035
VAL2-G015-STRUCTURED-LONG-01,15,long,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,15.313708498984763,,62,1.9518209775278885,0.12101290060672909,0.1730259999167174
VAL2-G015-STRUCTURED-LONG-02,15,long,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,11.071067811865476,,45,2.331813331693411,0.10493159992620349,0.15973670000676066
VAL2-G015-DYNAMIC-SHORT-01,15,short,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,9,,3.414213562373095,,30,2.0920733300348124,0.06276219990104437,0.10720700002275407
VAL2-G015-DYNAMIC-SHORT-02,15,short,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,8,,5.82842712474619,,30,2.5846566694478192,0.07753970008343458,0.13989620003849268
VAL2-G015-DYNAMIC-MEDIUM-01,15,medium,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,12,,10.414213562373096,,42,2.5694118951269913,0.10791529959533364,0.17076769995037466
VAL2-G015-DYNAMIC-MEDIUM-02,15,medium,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,10,,8.485281374238571,,34,2.2988941157510614,0.07816239993553609,0.16718590003438294
VAL2-G015-DYNAMIC-LONG-01,15,long,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,12,,10.899494936611667,,44,2.2813522690822454,0.1003794998396188,0.177008300088346
VAL2-G015-DYNAMIC-LONG-02,15,long,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,13,,11.65685424949238,,47,1.6964297801097656,0.07973219966515899,0.16414370003622025
VAL2-G030-EMPTY-SHORT-01,30,short,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,7.414213562373095,,30,2.0255033508874476,0.06076510052662343,0.09324149996973574
VAL2-G030-EMPTY-SHORT-02,30,short,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,8.485281374238571,,34,2.3513647097655954,0.07994640013203025,0.12107730004936457
VAL2-G030-EMPTY-MEDIUM-01,30,medium,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,20.72792206135786,,83,3.1615313316459757,0.262407100526616,0.3676323000108823
VAL2-G030-EMPTY-MEDIUM-02,30,medium,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,17.82842712474619,,72,2.7069333397472897,0.19489920046180487,0.28657190001104027
VAL2-G030-EMPTY-LONG-01,30,long,empty,False,False,True,False,True,True,longer_repeated_loop,,0,,35.52691193458119,,143,3.3290769263346505,0.476058000465855,0.6490182999987155
VAL2-G030-EMPTY-LONG-02,30,long,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,25.899494936611667,,104,3.1242144166474017,0.32491829933132976,0.45346190000418574
VAL2-G030-RANDOM_STATIC-SHORT-01,30,short,random_static,False,False,True,False,False,True,excessive_detour,,0,,6.656854249492381,,30,4.398716660216451,0.13196149980649352,0.1880333999870345
VAL2-G030-RANDOM_STATIC-SHORT-02,30,short,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,10.82842712474619,,44,2.6339363645423544,0.11589320003986359,0.17340909992344677
VAL2-G030-RANDOM_STATIC-MEDIUM-01,30,medium,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,18.142135623730955,,73,2.133546572510306,0.15574889979325235,0.2324296000879258
VAL2-G030-RANDOM_STATIC-MEDIUM-02,30,medium,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,19.48528137423857,,78,1.902896152713742,0.14842589991167188,0.2321904000127688
VAL2-G030-RANDOM_STATIC-LONG-01,30,long,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,28.970562748477146,,116,1.985880186990032,0.2303621016908437,0.3366721000056714
VAL2-G030-RANDOM_STATIC-LONG-02,30,long,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,30.970562748477146,,124,1.9814887191093857,0.24570460116956383,0.36338390002492815
VAL2-G030-STRUCTURED-SHORT-01,30,short,structured,False,False,True,False,False,True,excessive_detour,,0,,9.071067811865476,,37,1.9018675729229644,0.07036910019814968,0.10793019994162023
VAL2-G030-STRUCTURED-SHORT-02,30,short,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,10.82842712474619,,44,1.861675004792315,0.08191370021086186,0.11874710000120103
VAL2-G030-STRUCTURED-MEDIUM-01,30,medium,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,15.65685424949238,,63,2.9551285810561643,0.18617310060653836,0.2640770999714732
VAL2-G030-STRUCTURED-MEDIUM-02,30,medium,structured,True,False,False,False,False,False,success,,0,19.970562748477146,17.142135623730955,2.8284271247461916,15,3.2386066780115166,0.04857910017017275,0.0713559000287205
VAL2-G030-STRUCTURED-LONG-01,30,long,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,30.89949493661167,,124,2.9919911232296257,0.3710068992804736,0.5447504000039771
VAL2-G030-STRUCTURED-LONG-02,30,long,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,21.48528137423857,,86,3.53300814424793,0.303838700405322,0.4337920000543818
VAL2-G030-DYNAMIC-SHORT-01,30,short,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,8,,7.242640687119285,,30,2.845179995832344,0.08535539987497032,0.1662532000336796
VAL2-G030-DYNAMIC-SHORT-02,30,short,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,12,,10.485281374238571,,42,3.5818190552249907,0.1504364003194496,0.2406645999290049
VAL2-G030-DYNAMIC-MEDIUM-01,30,medium,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,21,,16.65685424949238,,67,3.148910443562625,0.21097699971869588,0.49558740004431456
VAL2-G030-DYNAMIC-MEDIUM-02,30,medium,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,14,,17.55634918610405,,71,3.004063381551122,0.21328850009012967,0.3666607999475673
VAL2-G030-DYNAMIC-LONG-01,30,long,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,22,,24.213203435596434,,97,2.56182268242707,0.24849680019542575,0.4380334001034498
VAL2-G030-DYNAMIC-LONG-02,30,long,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,27,,28.899494936611667,,116,2.4620655177418014,0.28559960005804896,0.9674908999586478
VAL2-G050-EMPTY-SHORT-01,50,short,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,15.242640687119284,,61,2.3365163904630015,0.1425274998182431,0.21581139997579157
VAL2-G050-EMPTY-SHORT-02,50,short,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,18.55634918610405,,75,3.268755991011858,0.24515669932588935,0.35824530001264066
VAL2-G050-EMPTY-MEDIUM-01,50,medium,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,25.798989873223338,,104,2.7974605775223327,0.2909359000623226,0.42521779995877296
VAL2-G050-EMPTY-MEDIUM-02,50,medium,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,28.071067811865476,,113,2.2170654759717596,0.2505283987848088,0.37775430001784116
VAL2-G050-EMPTY-LONG-01,50,long,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,38.35533905932738,,154,2.643664932942816,0.4071243996731937,0.5862098999787122
VAL2-G050-EMPTY-LONG-02,50,long,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,44.45584412271569,,178,2.3813522551627306,0.42388070141896605,0.6135903999675065
VAL2-G050-RANDOM_STATIC-SHORT-01,50,short,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,12.071067811865476,,49,3.3087775524591607,0.16213010007049888,0.22306650003883988
VAL2-G050-RANDOM_STATIC-SHORT-02,50,short,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,12.071067811865476,,49,6.369120408115642,0.3120868999976665,0.4097884999355301
VAL2-G050-RANDOM_STATIC-MEDIUM-01,50,medium,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,21.65685424949238,,87,6.408612642587087,0.5575492999050766,0.7034891999792308
VAL2-G050-RANDOM_STATIC-MEDIUM-02,50,medium,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,28.870057685088817,,116,4.7772853496757435,0.5541651005623862,0.7259885999374092
VAL2-G050-RANDOM_STATIC-LONG-01,50,long,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,40.35533905932737,,162,5.4829679034293894,0.8882408003555611,1.179693599930033
VAL2-G050-RANDOM_STATIC-LONG-02,50,long,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,43.69848480983498,,175,11.99079599896712,2.098389299819246,2.4505470000440255
VAL2-G050-STRUCTURED-SHORT-01,50,short,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,13.727922061357859,,55,4.147229087539017,0.22809759981464595,0.3232280999654904
VAL2-G050-STRUCTURED-SHORT-02,50,short,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,17.48528137423857,,70,4.2760671415765374,0.2993246999103576,0.4193019000813365
VAL2-G050-STRUCTURED-MEDIUM-01,50,medium,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,30.72792206135786,,123,7.45595934539579,0.9170829994836822,1.0942839999916032
VAL2-G050-STRUCTURED-MEDIUM-02,50,medium,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,25.071067811865476,,101,8.465948510029824,0.8550607995130122,1.0386453999672085
VAL2-G050-STRUCTURED-LONG-01,50,long,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,40.65685424949237,,163,8.789563198013951,1.432698801276274,1.712611300055869
VAL2-G050-STRUCTURED-LONG-02,50,long,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,45.384776310850214,,182,7.574876930288315,1.3786276013124734,1.701119099976495
VAL2-G050-DYNAMIC-SHORT-01,50,short,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,13,,16.313708498984763,,66,8.129822727024669,0.5365682999836281,1.0277657998958603
VAL2-G050-DYNAMIC-SHORT-02,50,short,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,16,,17.899494936611667,,72,8.50751112254026,0.6125408008228987,1.2068394999951124
VAL2-G050-DYNAMIC-MEDIUM-01,50,medium,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,35,,31.071067811865476,,125,5.435349595732987,0.6794186994666234,2.242948199971579
VAL2-G050-DYNAMIC-MEDIUM-02,50,medium,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,40,,31.870057685088817,,128,10.053949216853653,1.2869054997572675,3.3422558000311255
VAL2-G050-DYNAMIC-LONG-01,50,long,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,36,,45.04163056034259,,181,3.3123696136715415,0.599538900074549,1.5575954000232741
VAL2-G050-DYNAMIC-LONG-02,50,long,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,49,,38.76955262170047,,156,3.3889762790073665,0.5286802995251492,1.096262100036256
VAL2-G100-EMPTY-SHORT-01,100,short,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,30.242640687119284,,121,4.15387768721716,0.5026192001532763,0.739857199951075
VAL2-G100-EMPTY-SHORT-02,100,short,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,37.45584412271571,,150,3.3593279922691486,0.5038991988403723,0.7439102999633178
VAL2-G100-EMPTY-MEDIUM-01,100,medium,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,45.84062043356593,,184,3.147038045901117,0.5790550004458055,0.8393748999806121
VAL2-G100-EMPTY-MEDIUM-02,100,medium,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,45.04163056034259,,181,2.485701658001468,0.4499120000982657,0.6802536000031978
VAL2-G100-EMPTY-LONG-01,100,long,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,122.48023074035505,,490,2.4009416331251967,1.1764614002313465,1.7255573999136686
VAL2-G100-EMPTY-LONG-02,100,long,empty,False,False,True,True,True,True,two_cell_oscillation,,0,,78.69848480983494,,315,2.002222853757086,0.6307001989334822,0.9359174999408424
VAL2-G100-RANDOM_STATIC-SHORT-01,100,short,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,39.35533905932738,,158,1.8171822833474962,0.2871148007689044,0.44900060002692044
VAL2-G100-RANDOM_STATIC-SHORT-02,100,short,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,39.04163056034261,,157,2.0923248357228506,0.32849499920848757,0.5215729000046849
VAL2-G100-RANDOM_STATIC-MEDIUM-01,100,medium,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,62.15432893255066,,249,2.0305100411371173,0.5055970002431422,0.7587292999960482
VAL2-G100-RANDOM_STATIC-MEDIUM-02,100,medium,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,48.840620433565924,,196,2.0443454084262176,0.40069170005153865,0.6114344999659806
VAL2-G100-RANDOM_STATIC-LONG-01,100,long,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,93.35533905932732,,374,2.1572957213166206,0.806828599772416,1.2103039999492466
VAL2-G100-RANDOM_STATIC-LONG-02,100,long,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,76.04163056034257,,305,2.232491478446077,0.6809099009260535,1.0782063000369817
VAL2-G100-STRUCTURED-SHORT-01,100,short,structured,False,False,True,False,False,True,excessive_detour,,0,,26.313708498984763,,106,2.3341490579593294,0.24741980014368892,0.37381540006026626
VAL2-G100-STRUCTURED-SHORT-02,100,short,structured,False,False,True,False,False,True,excessive_detour,,0,,36.41421356237309,,146,1.8110095893275249,0.2644074000418186,0.4025781999807805
VAL2-G100-STRUCTURED-MEDIUM-01,100,medium,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,43.313708498984745,,174,2.64463333102564,0.4601661995984614,0.6870088999858126
VAL2-G100-STRUCTURED-MEDIUM-02,100,medium,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,57.2132034355964,,229,2.7355899547295865,0.6264500996330753,0.9199812000151724
VAL2-G100-STRUCTURED-LONG-01,100,long,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,88.55634918610401,,355,2.4467109859934157,0.8685824000276625,1.2795120000373572
VAL2-G100-STRUCTURED-LONG-02,100,long,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,99.97056274847711,,400,2.6406187543761916,1.0562475017504767,1.6295418000081554
VAL2-G100-DYNAMIC-SHORT-01,100,short,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,13,,31.48528137423857,,126,2.24158651055029,0.2824399003293365,0.5883964999811724
VAL2-G100-DYNAMIC-SHORT-02,100,short,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,25,,20.970562748477146,,84,5.668319042472701,0.4761387995677069,1.3465223999228328
VAL2-G100-DYNAMIC-MEDIUM-01,100,medium,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,79,,63.31370849898474,,254,3.182911021198608,0.8084593993844464,1.7687407999765128
VAL2-G100-DYNAMIC-MEDIUM-02,100,medium,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,26,,58.65685424949237,,235,2.159517875654583,0.5074867007788271,1.4253298999974504
VAL2-G100-DYNAMIC-LONG-01,100,long,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,132,,105.46803743153535,,422,2.1403739333673606,0.9032377998810261,5.674387700040825
VAL2-G100-DYNAMIC-LONG-02,100,long,dynamic,False,False,True,True,True,True,two_cell_oscillation,False,42,,73.69848480983494,,295,2.4321800003112375,0.717493100091815,2.4834502999437973
