method,split,independent_units,scenarios_per_unit,success_rate_mean,success_rate_95ci,path_cost_gap_mean,path_cost_gap_95ci,compute_time_ms_mean,compute_time_ms_95ci,decision_latency_ms_mean,decision_latency_ms_95ci,steps_mean,steps_95ci,replans_mean,replans_95ci,node_expansions_mean,node_expansions_95ci
rl_full,obstacle_density_10,5,10,0.98,0.05552890210395586,1.161830523174138,0.39220071008101093,3.76320526602467,1.0024612584131483,0.43136972811591034,0.11148028205676148,8.7,0.24833279964075303,nan,nan,nan,nan
rl_full,obstacle_density_40,5,10,0.72,0.26918634023379007,1.3175472945258724,0.44721754318824897,26.293829231817654,20.594474241962114,0.38471453317624665,0.0360605827808143,67.06,47.71323942571276,nan,nan,nan,nan
rl_full,scale_100,5,10,0.0,0.0,nan,nan,932.2661291329387,1103.2532509395696,0.5382879592202231,0.07648869411587134,2407.0,2858.009025526401,nan,nan,nan,nan
rl_full,scale_15,5,10,0.98,0.05552890210395586,1.5734088450469517,0.476757533266369,4.38814973805529,1.0879382670331945,0.4676062346292087,0.11037195641241351,9.38,0.33317341262373584,nan,nan,nan,nan
rl_full,scale_30,5,10,0.56,0.28585251909870224,2.8853637299725294,2.2059920531740755,115.56572723239697,94.04134425685231,0.4349170476853936,0.07285571661563146,299.76,249.48374081471414,nan,nan,nan,nan
rl_full,scale_50,5,10,0.14,0.1665867063118676,4.096111894578382,9.011729555322432,485.82528564385757,221.61554603906603,0.4219181918763419,0.04852836103055793,1260.9,578.0142427299018,nan,nan,nan,nan
rl_full,seen_layout_unseen_pairs,5,30,0.96,0.11105780420791173,1.1100278938807084,0.45027539280896406,6.60844184670835,9.772127707423339,0.3890559397315115,0.03257029023184936,16.886666666666667,24.234080752102162,nan,nan,nan,nan
rl_full,sensor_noise_p05,5,10,1.0,0.0,1.0401428534987298,0.2434178447727797,4.491580566053017,0.9964414457906826,0.48733390100262286,0.10801984543115534,9.42,0.4155402534734272,nan,nan,nan,nan
rl_full,sensor_noise_p10,5,10,1.0,0.0,1.440142853498729,0.36898608854317355,3.7719788439862896,0.6403300887510909,0.4247028268572762,0.08705138410463002,9.02,0.3091718422414822,nan,nan,nan,nan
rl_full,stochastic_obstacles_p05,5,10,1.0,0.0,1.0838181771802005,0.5489835874689987,3.1560621279477346,0.38841786268717804,0.4253644993599101,0.05381587537526559,7.34,0.11105780420791184,nan,nan,nan,nan
rl_full,stochastic_obstacles_p20,5,10,1.0,0.0,1.1798989873223333,0.4533511049391596,4.109897888007254,0.6938575975832918,0.46155178812768666,0.039635856849745264,8.5,0.5412287890002879,nan,nan,nan,nan
rl_full,unseen_layout_same_density,5,30,0.9,0.05853260220567217,0.9017805355618925,0.38263173611243667,11.158079209371863,3.7872324859334476,0.41748286929646916,0.06757880179517142,28.726666666666667,9.719999070428505,nan,nan,nan,nan
rl_full,wind_energy_penalty_0_25,5,10,0.98,0.05552890210395586,1.195780179197404,0.40218558326340836,5.256479650135589,3.8865295161832925,0.43982975233108035,0.10268924955931971,12.94,11.911434883909537,nan,nan,nan,nan
rl_full,wind_energy_penalty_1_0,5,10,1.0,0.0,1.9761226509631955,0.5430603080958564,2.925846584032115,0.2706325711547271,0.38805481581327866,0.03643767989369178,7.56,0.11105780420791177,nan,nan,nan,nan
rl_full_observation,changed_toggle_periods,5,30,0.32666666666666666,0.3061092811374069,2.721680578207788,2.534119475184956,37.60970189927806,31.020940334938196,0.4577457516234694,0.020953258274942464,85.75333333333333,64.71594237303701,nan,nan,nan,nan
rl_full_observation,denser_unseen_layout,5,30,0.013333333333333332,0.02266957935527519,1.7071067811865475,21.690848268268443,5.132291502105848,6.160121490872158,0.41296845099124607,0.07983686985031319,13.4,15.06759816058319,nan,nan,nan,nan
rl_full_observation,moving_obstacles_period_2,5,10,0.3,0.2776445105197793,3.5815388503689247,3.259578249124838,28.3853555223468,22.148184172183186,0.4699669442705954,0.07412839912723514,61.739999999999995,44.8758566753617,nan,nan,nan,nan
rl_full_observation,moving_obstacles_period_4,5,10,0.34,0.39849483923489126,3.391991340150874,4.6371241019011356,38.340665860705485,29.620680557948393,0.4678314781854559,0.060998290183412664,92.86,69.65284607831639,nan,nan,nan,nan
rl_full_observation,new_dynamic_obstacle_locations,5,30,0.21333333333333332,0.3105539315726562,2.8041355046220495,1.9411375945119949,40.75840375177116,25.77122874943791,0.4200088184114143,0.022463804105744927,97.57333333333334,61.724803491790354,nan,nan,nan,nan
rl_full_observation,no_fly_hard,5,10,0.12,0.26918634023379007,1.4928932188134532,3.3603603369950785,15.410864978177415,22.922418809570782,0.41206927636520124,0.06749736721470162,39.64,56.07440398927212,nan,nan,nan,nan
rl_full_observation,no_fly_penalty,5,10,0.2,0.15207216137916355,11.319238815542514,7.680381013866881,65.1887048434146,17.431165033903078,0.399690120853443,0.03774639213928839,164.32,51.928683443284946,nan,nan,nan,nan
rl_full_observation,obstacle_density_10,5,10,0.08,0.10388506336835676,5.242640687119287,13.151729175445686,16.317781372883474,19.55943403284194,0.46641163070398167,0.10727446959680399,35.6,41.01985058502656,nan,nan,nan,nan
rl_full_observation,obstacle_density_40,5,10,0.0,0.0,nan,nan,4.6102136638364755,8.760970815778112,0.5240614140018119,0.15777614647388644,11.94,25.37853080772695,nan,nan,nan,nan
rl_full_observation,scale_15,5,10,0.04,0.06800873806582557,1.8284271247461907,5.2630823280128105,10.744417513626104,10.531591747460606,0.39158478592836926,0.021626955262186585,30.28,29.822225836619722,nan,nan,nan,nan
rl_full_observation,seen_layout_unseen_pairs,5,30,0.15333333333333335,0.42572158279699496,3.184243045792868,nan,13.838529541763515,5.934627929924432,0.4364805014507636,0.046506591834064644,34.1,14.482679785714007,nan,nan,nan,nan
rl_full_observation,sensor_noise_p05,5,10,0.26,0.31165519010507026,3.1691517204795137,3.643311796848777,41.153768629199476,36.61354264193543,0.3846703127880504,0.017519052383128328,105.25999999999999,90.31582606720667,nan,nan,nan,nan
rl_full_observation,sensor_noise_p10,5,10,0.24000000000000002,0.4442312168316469,36.99892225358106,243.7438657398698,56.27534455364366,40.18109258680602,0.3818053832643187,0.03155131699254492,143.96,95.83517147984823,nan,nan,nan,nan
rl_full_observation,stochastic_obstacles_p05,5,10,0.30000000000000004,0.3926486322955114,1.291815472394509,1.5461140521165468,48.1682140914927,23.353298908190645,0.4081651691566022,0.029456163694133966,117.64,54.83831223103683,nan,nan,nan,nan
rl_full_observation,stochastic_obstacles_p20,5,10,0.18,0.30917184224148253,1.8047378541243653,7.765160254530388,46.69914594300644,27.827614330961772,0.4756014154292824,0.05885493714037888,99.42,51.33836947487058,nan,nan,nan,nan
rl_full_observation,unseen_layout_same_density,5,30,0.05333333333333333,0.06276922294494794,0.728553390593274,0.8177483723931718,8.346377263301596,4.1063881405218545,0.42043833777225514,0.07407245844671412,21.753333333333334,12.243972513477857,nan,nan,nan,nan
rl_full_observation,wind_energy_penalty_0_25,5,10,0.22,0.3445477765151337,1.1155457633656636,1.978719493249535,33.36566979622148,18.19680759796072,0.3958667439303597,0.015198756614267051,86.1,47.98802450936488,nan,nan,nan,nan
rl_full_observation,wind_energy_penalty_1_0,5,10,0.3,0.3041443227583271,5.912178927025621,4.431016053837716,49.79741310636746,34.028444540944236,0.39881103138433555,0.04097278621870427,125.75999999999999,84.6134844639129,nan,nan,nan,nan
rl_no_curriculum,changed_toggle_periods,5,30,1.0,0.0,0.5009615177652275,0.18700563432903913,3.6851218451653645,0.3460258603591643,0.4535110081825203,0.04153119725076571,8.073333333333332,0.01850963403465189,nan,nan,nan,nan
rl_no_curriculum,denser_unseen_layout,5,30,0.74,0.053964392823623496,0.7878367607943205,0.19160474217973159,25.04833600121977,3.9424875241297164,0.3925741840290924,0.02421574005974635,64.90666666666667,11.597818242777178,nan,nan,nan,nan
rl_no_curriculum,moving_obstacles_period_2,5,10,1.0,0.0,0.9690158697766492,0.3757901000834912,4.941933683978277,0.6554039078266418,0.4736455455147885,0.059104479294439835,10.14,0.39849483923489076,nan,nan,nan,nan
rl_no_curriculum,moving_obstacles_period_4,5,10,1.0,0.0,0.35965512114593834,0.2961654147754799,3.450075943801494,0.4662361342200909,0.41640182730028974,0.05385936302464265,8.219999999999999,0.05552890210395666,nan,nan,nan,nan
rl_no_curriculum,new_dynamic_obstacle_locations,5,30,1.0,0.0,0.6595064906353624,0.25780333234891095,3.2230851029235055,0.4990836243150343,0.4338283988347311,0.06749411024083195,7.38,0.03701926806930427,nan,nan,nan,nan
rl_no_curriculum,no_fly_hard,5,10,0.98,0.05552890210395586,1.2064917375531552,0.3462685165688346,5.509213999604981,5.81354712118837,0.4474902856372189,0.13025175167438935,12.54,11.980481273386427,nan,nan,nan,nan
rl_no_curriculum,no_fly_penalty,5,10,0.98,0.05552890210395586,1.1119239983657623,0.26252899338563035,4.513090546170133,4.250349131910919,0.3714718808031332,0.007671306887224982,12.42,12.133223944207035,nan,nan,nan,nan
rl_no_curriculum,obstacle_density_10,5,10,1.0,0.0,0.8352900397563436,0.27598167910932203,3.6752107839565724,0.9711122006516051,0.43221126588575604,0.11387492149669419,8.54,0.06800873806582532,nan,nan,nan,nan
rl_no_curriculum,obstacle_density_40,5,10,0.92,0.05552890210395586,1.467281379907217,0.5137193946244396,11.016331415732566,5.151823400450345,0.36092492853471936,0.006163314357659845,28.52,11.883833734668606,nan,nan,nan,nan
rl_no_curriculum,scale_100,5,10,0.0,0.0,nan,nan,1080.1393431372853,1240.2165410184577,0.5421787043179258,0.08721951468399321,2803.52,3212.5315890924276,nan,nan,nan,nan
rl_no_curriculum,scale_15,5,10,1.0,0.0,1.3226406871192868,0.33980153564833804,3.3469738739077,0.08625039878758128,0.3680098026080246,0.011310153956865267,9.08,0.1038850633683564,nan,nan,nan,nan
rl_no_curriculum,scale_30,5,10,0.64,0.1415714776982272,3.475549170191966,0.8193336695011444,75.93295437176857,27.25813251795931,0.3960919457373328,0.020317511911362326,194.14,78.33220155397606,nan,nan,nan,nan
rl_no_curriculum,scale_50,5,10,0.1,0.15207216137916355,3.8521163953680135,8.616456732462568,563.1066560620311,136.17776024351838,0.4010324196367818,0.020582013450578973,1458.4,339.5206409042243,nan,nan,nan,nan
rl_no_curriculum,seen_layout_unseen_pairs,5,30,1.0,0.0,0.8651919155846003,0.15910064133266033,3.547875603338374,0.7147541887705093,0.4398537798961459,0.0847010787145252,8.053333333333333,0.06276922294494772,nan,nan,nan,nan
rl_no_curriculum,sensor_noise_p05,5,10,1.0,0.0,0.8138686835190344,0.23626529025312304,3.5084910762525396,0.051152537674450604,0.38252401450691,0.010897205191441,9.26,0.11105780420791243,nan,nan,nan,nan
rl_no_curriculum,sensor_noise_p10,5,10,1.0,0.0,1.0352900397563434,0.43138186111172966,3.326289645556244,0.2806999050638091,0.3844361951705084,0.03411691562791705,8.64,0.2574769267929078,nan,nan,nan,nan
rl_no_curriculum,stochastic_obstacles_p05,5,10,1.0,0.0,0.6627416997969526,0.2998940589154286,3.067005588360189,0.43814758440258067,0.41071805873754735,0.050609517037953425,7.3,0.0,nan,nan,nan,nan
rl_no_curriculum,stochastic_obstacles_p20,5,10,1.0,0.0,0.6327922061357856,0.2888872559494588,4.293183666042751,1.0834241922325445,0.5136563868895945,0.10288568177445417,8.16,0.6546761005818288,nan,nan,nan,nan
rl_no_curriculum,unseen_layout_same_density,5,30,0.9333333333333333,0.0,0.7972304649737112,0.13605029050654927,8.751914944703458,1.1699913006405906,0.3985165498142214,0.05718970639169509,22.919999999999998,0.08068162423897009,nan,nan,nan,nan
rl_no_curriculum,wind_energy_penalty_0_25,5,10,1.0,0.0,0.8564675298172576,0.3097481800437716,3.5218325301320874,0.8806412160542142,0.4110895021613694,0.10632985024123372,8.6,0.0,nan,nan,nan,nan
rl_no_curriculum,wind_energy_penalty_1_0,5,10,1.0,0.0,1.562741699796953,0.44823833985793426,3.482888368111162,0.8634980743736993,0.46709492614250847,0.11669575386380031,7.5,0.0,nan,nan,nan,nan
rl_no_her,changed_toggle_periods,5,30,1.0,0.0,0.826531983096445,0.2993367533764894,3.4812964286393253,0.24606202243866007,0.4237931254796391,0.028853225043124084,8.12,0.03701926806930378,nan,nan,nan,nan
rl_no_her,denser_unseen_layout,5,30,0.6466666666666666,0.06276922294494792,0.9969855060200474,0.24073612582409507,31.582816810069442,4.6192657789950955,0.3940499853652435,0.01669957918310149,83.57333333333334,13.609157287949598,nan,nan,nan,nan
rl_no_her,moving_obstacles_period_2,5,10,0.98,0.05552890210395586,1.1069179051326836,0.6069038113457149,6.670029944223643,3.852309953295642,0.5042924762404627,0.07061017347469081,14.36,11.761645428230514,nan,nan,nan,nan
rl_no_her,moving_obstacles_period_4,5,10,1.0,0.0,0.6081832585697955,0.24304466675772007,3.9648936021403642,0.8893727973358442,0.48226368115666324,0.11211494049564953,8.219999999999999,0.05552890210395666,nan,nan,nan,nan
rl_no_her,new_dynamic_obstacle_locations,5,30,1.0,0.0,0.7170226039551592,0.2914984907544078,3.389442820172311,0.4109338398171873,0.45023908087658615,0.05292323994282246,7.3933333333333335,0.05396439282362376,nan,nan,nan,nan
rl_no_her,no_fly_hard,5,10,0.98,0.05552890210395586,1.800346474131835,0.47392806480495425,4.645023861863592,4.077333854449739,0.37220284980719387,0.01051117913719627,12.9,12.15023895987678,nan,nan,nan,nan
rl_no_her,no_fly_penalty,5,10,0.98,0.05552890210395586,1.376873973444583,0.440226001105769,5.395984703995055,6.68670808968281,0.39990685819266164,0.07817599325926518,12.48,12.36917979685442,nan,nan,nan,nan
rl_no_her,obstacle_density_10,5,10,1.0,0.0,1.0664170234784245,0.23491680969611975,3.5651436462649144,0.9729165378889556,0.41222567331782317,0.10904165528823195,8.68,0.16189317847087076,nan,nan,nan,nan
rl_no_her,obstacle_density_40,5,10,0.64,0.18830766883484384,2.2249395490868564,1.2864479626596494,34.48662114408944,14.868078438357934,0.41278981917918856,0.07445376821387585,89.0,40.65193518599403,nan,nan,nan,nan
rl_no_her,scale_100,5,10,0.0,0.0,nan,nan,80.59366277474328,216.902196099115,0.5864546033743975,0.05211340108267906,205.06,554.9733022299642,nan,nan,nan,nan
rl_no_her,scale_15,5,10,0.98,0.05552890210395586,1.7638116025294674,0.8187900169473626,4.988740602057078,4.069482117137451,0.37135124683058485,0.013181144045908047,13.84,11.70777882444739,nan,nan,nan,nan
rl_no_her,scale_30,5,10,0.6,0.2483327996407528,4.801644442905408,1.4325579024831314,131.16310802569205,70.4202407157921,0.4042514309089735,0.04464099155104678,336.4,183.88085921387867,nan,nan,nan,nan
rl_no_her,scale_50,5,10,0.2,0.1963243161477557,4.227265201095857,3.712490300884254,368.3844574507966,268.8349523156759,0.4459007122287706,0.039944503305240166,957.6,703.0986994433628,nan,nan,nan,nan
rl_no_her,seen_layout_unseen_pairs,5,30,1.0,0.0,1.0081159167846845,0.13730371135894706,3.4743079179327956,0.689465158992962,0.4335466678280843,0.08504678382255322,8.033333333333333,0.050690720459721,nan,nan,nan,nan
rl_no_her,sensor_noise_p05,5,10,1.0,0.0,0.8704372260139582,0.24295403217313025,3.686141694233811,0.4854872337030866,0.4010546988510164,0.062390095637185936,9.3,0.12416639982037708,nan,nan,nan,nan
rl_no_her,sensor_noise_p10,5,10,1.0,0.0,1.3415642097360385,0.17626485126918498,3.389941973851819,0.019933040019284358,0.3835169784171292,0.00656908397993282,8.88,0.13601747613165155,nan,nan,nan,nan
rl_no_her,stochastic_obstacles_p05,5,10,1.0,0.0,0.9112698372208098,0.6340889684992049,3.3140960598902893,0.7056078554539795,0.4498749079347516,0.10044590696156892,7.3,0.0,nan,nan,nan,nan
rl_no_her,stochastic_obstacles_p20,5,10,1.0,0.0,0.8598989873223334,0.7732864315885958,3.8824017703227582,0.5845767409684046,0.4606022754220099,0.07686487051052045,8.18,0.6415931517279777,nan,nan,nan,nan
rl_no_her,unseen_layout_same_density,5,30,0.9333333333333333,0.029266301102836085,1.1465868188571564,0.21320828598282154,9.34828091825572,2.7842157612339395,0.3968991101312085,0.05503650833999483,23.093333333333334,6.397174277611026,nan,nan,nan,nan
rl_no_her,wind_energy_penalty_0_25,5,10,1.0,0.0,0.9060259710444148,0.3273353793885235,3.7788756122536142,1.0018691325690954,0.4370613383077331,0.11670600954446604,8.62,0.05552890210395567,nan,nan,nan,nan
rl_no_her,wind_energy_penalty_1_0,5,10,1.0,0.0,1.4621529547664955,0.5594962475357736,3.082048217918782,0.8230701271878071,0.41065078004749733,0.10854606900425987,7.5,0.0,nan,nan,nan,nan
rl_no_shaping,changed_toggle_periods,5,30,1.0,0.0,0.5490495406692038,0.5153215227283381,3.769927102507306,0.4943335975147942,0.4646632048030893,0.06539922860177913,8.08,0.03701926806930378,nan,nan,nan,nan
rl_no_shaping,denser_unseen_layout,5,30,0.74,0.01850963403465201,0.7220650013056762,0.4476192105057867,25.073627854893857,1.3235105739458497,0.39207631723516756,0.03040124302737406,65.00666666666666,4.010914267377801,nan,nan,nan,nan
rl_no_shaping,moving_obstacles_period_2,5,10,1.0,0.0,0.7924473272817254,0.6717098715159847,5.197481287927076,0.827935967208496,0.5100734917670415,0.07275234886744253,9.98,0.16189317847086976,nan,nan,nan,nan
rl_no_shaping,moving_obstacles_period_4,5,10,1.0,0.0,0.4659292911256336,0.36417379708455494,3.623530612210743,0.5760450045170384,0.4353769848146351,0.07332468570339566,8.26,0.11105780420791243,nan,nan,nan,nan
rl_no_shaping,new_dynamic_obstacle_locations,5,30,1.0,0.0,0.781009135598137,0.6416879102262573,3.1857024999917485,0.49366308046452445,0.430590422114085,0.06671236427904012,7.38,0.022669579355275714,nan,nan,nan,nan
rl_no_shaping,no_fly_hard,5,10,0.96,0.06800873806582555,1.5064805139223036,0.3711628155561206,6.653534337914607,6.00911216211135,0.4139679051313333,0.09526364525751296,17.22,15.05268604399265,nan,nan,nan,nan
rl_no_shaping,no_fly_penalty,5,10,0.98,0.05552890210395586,1.1835584383928353,0.19898166271251297,5.1587923078550375,5.72264719524688,0.40785193566918654,0.08596149211935265,12.64,12.191913909754534,nan,nan,nan,nan
rl_no_shaping,obstacle_density_10,5,10,1.0,0.0,0.6861731573020293,0.356752790543094,3.800882064177131,1.182716602725361,0.44514707088646205,0.13646341070857337,8.54,0.06800873806582532,nan,nan,nan,nan
rl_no_shaping,obstacle_density_40,5,10,0.8,0.12416639982037646,1.8274258408308133,0.4520640281201908,21.329549743903044,10.366785009246007,0.3767386974256787,0.03383091195742752,54.42,26.48158146239071,nan,nan,nan,nan
rl_no_shaping,scale_100,5,10,0.0,0.0,nan,nan,156.86353249059175,431.150862050573,0.6376332873113594,0.04053747117833137,402.82,1110.1483540509093,nan,nan,nan,nan
rl_no_shaping,scale_15,5,10,1.0,0.0,1.0664170234784247,0.7103536340392178,3.704057356379053,0.8569823973668977,0.40418276812976334,0.09898011648004915,9.18,0.10388506336835719,nan,nan,nan,nan
rl_no_shaping,scale_30,5,10,0.48,0.18416853329919813,1.5540182394411701,0.7446358570002337,40.060296460862446,42.107116769346405,0.5154535221862381,0.20725515678247047,99.8,109.18198722402032,nan,nan,nan,nan
rl_no_shaping,scale_50,5,10,0.02,0.05552890210395586,0.0,nan,349.4749726560767,137.73766346528322,0.513793806352658,0.03498643049073523,904.26,353.4544016774418,nan,nan,nan,nan
rl_no_shaping,seen_layout_unseen_pairs,5,30,1.0,0.0,0.9171851814060893,0.41310972272275925,3.210394822167776,0.4987036606947698,0.39922286289043846,0.06654374675896073,8.066666666666666,0.10552114926944346,nan,nan,nan,nan
rl_no_shaping,sensor_noise_p05,5,10,1.0,0.0,0.6978888860545679,0.5970731643861608,3.4856681258097524,0.14143121809911693,0.37777286248142394,0.018556969001610503,9.26,0.11105780420791243,nan,nan,nan,nan
rl_no_shaping,sensor_noise_p10,5,10,1.0,0.0,0.9398989873223337,0.8149038501708475,3.7745262880489463,0.8729666620961394,0.42753468097603237,0.09303480410313032,8.76,0.11105780420791243,nan,nan,nan,nan
rl_no_shaping,stochastic_obstacles_p05,5,10,1.0,0.0,0.6627416997969527,0.8033842565297648,3.510073903911689,1.0519599843871241,0.4770972390877314,0.14141736547148026,7.3,0.0,nan,nan,nan,nan
rl_no_shaping,stochastic_obstacles_p20,5,10,0.98,0.05552890210395586,0.7484336993969244,0.597306213643082,3.6887123458000133,0.7655461771293379,0.47235192594878184,0.07014254705491015,7.78,0.839386903869103,nan,nan,nan,nan
rl_no_shaping,unseen_layout_same_density,5,30,0.9333333333333333,0.0,0.8119367114240378,0.41482629106612795,9.234392161451979,0.8247520127286451,0.43563080680097366,0.08484623401940794,23.0,0.17314177228059502,nan,nan,nan,nan
rl_no_shaping,wind_energy_penalty_0_25,5,10,1.0,0.0,0.9508787847868005,0.6461229389569472,3.9056313260662137,1.1481216964270586,0.4541516722842803,0.13215169801875432,8.6,0.0,nan,nan,nan,nan
rl_no_shaping,wind_energy_penalty_1_0,5,10,1.0,0.0,1.5435743110038052,0.6499174806399072,3.1876996220526053,0.7716381185037537,0.4234362659593725,0.10331880071794332,7.52,0.05552890210395567,nan,nan,nan,nan
