run_id,variant,policy_seed,scenario_id,split,grid_size,repetition,event_index,change_step,changed_cells_json,pre_change_optimal_cost,post_change_optimal_cost,optimal_cost_delta,extra_optimal_cost,recovery_steps,reaction_time_ms,post_change_success,route_steps
no_shaping:seed011:OOD-DYNLOC-004:r02,no_shaping,11,OOD-DYNLOC-004,new_dynamic_obstacle_locations,15,2,1,5,"[[9, 1], [9, 3], [10, 2]]",4.414213562373095,4.414213562373095,0.0,0.0,0,0.5800409999210387,True,9
no_shaping:seed011:OOD-DYNLOC-004:r03,no_shaping,11,OOD-DYNLOC-004,new_dynamic_obstacle_locations,15,3,1,5,"[[9, 1], [9, 3], [10, 2]]",4.414213562373095,4.414213562373095,0.0,0.0,0,0.617019999481272,True,9
no_shaping:seed011:OOD-DYNLOC-004:r04,no_shaping,11,OOD-DYNLOC-004,new_dynamic_obstacle_locations,15,4,1,5,"[[9, 1], [9, 3], [10, 2]]",4.414213562373095,4.414213562373095,0.0,0.0,0,0.4216640008962713,True,9
no_shaping:seed011:OOD-DYNLOC-004:r05,no_shaping,11,OOD-DYNLOC-004,new_dynamic_obstacle_locations,15,5,1,5,"[[9, 1], [9, 3], [10, 2]]",4.414213562373095,4.414213562373095,0.0,0.0,0,0.5831119997310452,True,9
no_shaping:seed011:OOD-DYNLOC-004:r06,no_shaping,11,OOD-DYNLOC-004,new_dynamic_obstacle_locations,15,6,1,5,"[[9, 1], [9, 3], [10, 2]]",4.414213562373095,4.414213562373095,0.0,0.0,0,0.6503439981315751,True,9
no_shaping:seed011:OOD-DYNLOC-004:r07,no_shaping,11,OOD-DYNLOC-004,new_dynamic_obstacle_locations,15,7,1,5,"[[9, 1], [9, 3], [10, 2]]",4.414213562373095,4.414213562373095,0.0,0.0,0,0.7143729999370407,True,9
no_shaping:seed011:OOD-DYNLOC-004:r08,no_shaping,11,OOD-DYNLOC-004,new_dynamic_obstacle_locations,15,8,1,5,"[[9, 1], [9, 3], [10, 2]]",4.414213562373095,4.414213562373095,0.0,0.0,0,0.581134001549799,True,9
no_shaping:seed011:OOD-DYNLOC-004:r09,no_shaping,11,OOD-DYNLOC-004,new_dynamic_obstacle_locations,15,9,1,5,"[[9, 1], [9, 3], [10, 2]]",4.414213562373095,4.414213562373095,0.0,0.0,0,0.5712150014005601,True,9
no_shaping:seed011:OOD-DYNLOC-004:r10,no_shaping,11,OOD-DYNLOC-004,new_dynamic_obstacle_locations,15,10,1,5,"[[9, 1], [9, 3], [10, 2]]",4.414213562373095,4.414213562373095,0.0,0.0,0,0.6034450016159099,True,9
no_shaping:seed011:OOD-DYNLOC-005:r01,no_shaping,11,OOD-DYNLOC-005,new_dynamic_obstacle_locations,15,1,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.7205640031315852,True,10
no_shaping:seed011:OOD-DYNLOC-005:r02,no_shaping,11,OOD-DYNLOC-005,new_dynamic_obstacle_locations,15,2,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.73930699727498,True,10
no_shaping:seed011:OOD-DYNLOC-005:r03,no_shaping,11,OOD-DYNLOC-005,new_dynamic_obstacle_locations,15,3,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.6794139990233816,True,10
no_shaping:seed011:OOD-DYNLOC-005:r04,no_shaping,11,OOD-DYNLOC-005,new_dynamic_obstacle_locations,15,4,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.7040450000204146,True,10
no_shaping:seed011:OOD-DYNLOC-005:r05,no_shaping,11,OOD-DYNLOC-005,new_dynamic_obstacle_locations,15,5,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.6385679989762139,True,10
no_shaping:seed011:OOD-DYNLOC-005:r06,no_shaping,11,OOD-DYNLOC-005,new_dynamic_obstacle_locations,15,6,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.7517379999626428,True,10
no_shaping:seed011:OOD-DYNLOC-005:r07,no_shaping,11,OOD-DYNLOC-005,new_dynamic_obstacle_locations,15,7,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.723703000403475,True,10
no_shaping:seed011:OOD-DYNLOC-005:r08,no_shaping,11,OOD-DYNLOC-005,new_dynamic_obstacle_locations,15,8,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.633866002317518,True,10
