run_id,manifest_sha256,variant,policy_seed,scenario_id,split,grid_size,repetition,success,timed_out,crashed,steps_taken,route_path_cost,initial_optimal_cost,path_cost_gap,route_compute_time_ms,mean_decision_latency_ms,dynamic_event_count
no_shaping:seed011:ID-PAIR-002:r08,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-002,seen_layout_unseen_pairs,15,8,True,False,False,12,15.313708498984763,13.656854249492381,1.6568542494923815,4.179823001322802,0.34831858344356686,0
no_shaping:seed011:ID-PAIR-002:r09,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-002,seen_layout_unseen_pairs,15,9,True,False,False,12,15.313708498984763,13.656854249492381,1.6568542494923815,4.189921004581265,0.34916008371510543,0
no_shaping:seed011:ID-PAIR-002:r10,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-002,seen_layout_unseen_pairs,15,10,True,False,False,12,15.313708498984763,13.656854249492381,1.6568542494923815,4.289688997232588,0.35747408310271567,0
no_shaping:seed011:ID-PAIR-003:r01,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-003,seen_layout_unseen_pairs,15,1,True,False,False,7,9.071067811865476,8.242640687119284,0.8284271247461916,2.4496869955328293,0.34995528507611845,0
no_shaping:seed011:ID-PAIR-003:r02,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-003,seen_layout_unseen_pairs,15,2,True,False,False,7,9.071067811865476,8.242640687119284,0.8284271247461916,2.5271639970014803,0.3610234281430686,0
no_shaping:seed011:ID-PAIR-003:r03,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-003,seen_layout_unseen_pairs,15,3,True,False,False,7,9.071067811865476,8.242640687119284,0.8284271247461916,2.688647000468336,0.3840924286383337,0
no_shaping:seed011:ID-PAIR-003:r04,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-003,seen_layout_unseen_pairs,15,4,True,False,False,7,9.071067811865476,8.242640687119284,0.8284271247461916,2.6529020033194683,0.37898600047420977,0
no_shaping:seed011:ID-PAIR-003:r05,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-003,seen_layout_unseen_pairs,15,5,True,False,False,7,9.071067811865476,8.242640687119284,0.8284271247461916,2.436221006064443,0.34803157229492043,0
no_shaping:seed011:ID-PAIR-003:r06,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-003,seen_layout_unseen_pairs,15,6,True,False,False,7,9.071067811865476,8.242640687119284,0.8284271247461916,2.439187992422376,0.34845542748891084,0
no_shaping:seed011:ID-PAIR-003:r07,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-003,seen_layout_unseen_pairs,15,7,True,False,False,7,9.071067811865476,8.242640687119284,0.8284271247461916,2.4024369995458983,0.34320528564941405,0
