run_id,manifest_sha256,benchmark_id,scenario_id,planner,repetition,start,goal,success,timed_out,initial_path_cost,route_path_cost,adaptability_extra_cost,steps_taken,replans,node_expansions,route_compute_time_ms,median_decision_latency_ms,replan_events_json
week3-dynamic-v1:W3D-001:astar:r01,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-001,astar,1,"11,0","1,13",True,False,17.142135624,17.142135624,0.000000000,13,3,59,0.707100029,0.149500003,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0004891000280622393,""found"":true,""node_expansions"":44},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.000149500003317371,""found"":true,""node_expansions"":10},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":6.849999772384763e-05,""found"":true,""node_expansions"":5}]"
week3-dynamic-v1:W3D-001:astar:r02,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-001,astar,2,"11,0","1,13",True,False,17.142135624,17.142135624,0.000000000,13,3,59,1.432300021,0.377500022,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0008794000023044646,""found"":true,""node_expansions"":44},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00037750002229586244,""found"":true,""node_expansions"":10},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0001753999968059361,""found"":true,""node_expansions"":5}]"
week3-dynamic-v1:W3D-001:astar:r03,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-001,astar,3,"11,0","1,13",True,False,17.142135624,17.142135624,0.000000000,13,3,59,1.613299974,0.246499985,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0012814000074286014,""found"":true,""node_expansions"":44},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00024649998522363603,""found"":true,""node_expansions"":10},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":8.53999808896333e-05,""found"":true,""node_expansions"":5}]"
week3-dynamic-v1:W3D-001:astar:r04,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-001,astar,4,"11,0","1,13",True,False,17.142135624,17.142135624,0.000000000,13,3,59,0.697600044,0.137700001,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0004928000271320343,""found"":true,""node_expansions"":44},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00013770000077784061,""found"":true,""node_expansions"":10},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":6.710001616738737e-05,""found"":true,""node_expansions"":5}]"
week3-dynamic-v1:W3D-001:astar:r05,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-001,astar,5,"11,0","1,13",True,False,17.142135624,17.142135624,0.000000000,13,3,59,0.666300009,0.135900016,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00046660000225529075,""found"":true,""node_expansions"":44},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.000135900016175583,""found"":true,""node_expansions"":10},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":6.379999103955925e-05,""found"":true,""node_expansions"":5}]"
week3-dynamic-v1:W3D-001:astar:r06,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-001,astar,6,"11,0","1,13",True,False,17.142135624,17.142135624,0.000000000,13,3,59,0.661400001,0.135299983,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0004619999963324517,""found"":true,""node_expansions"":44},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00013529998250305653,""found"":true,""node_expansions"":10},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":6.410002242773771e-05,""found"":true,""node_expansions"":5}]"
week3-dynamic-v1:W3D-001:astar:r07,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-001,astar,7,"11,0","1,13",True,False,17.142135624,17.142135624,0.000000000,13,3,59,0.661100028,0.135200011,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00046150002162903547,""found"":true,""node_expansions"":44},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00013520001084543765,""found"":true,""node_expansions"":10},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":6.439999560825527e-05,""found"":true,""node_expansions"":5}]"
week3-dynamic-v1:W3D-001:astar:r08,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-001,astar,8,"11,0","1,13",True,False,17.142135624,17.142135624,0.000000000,13,3,59,0.662700011,0.135800015,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00046239999937824905,""found"":true,""node_expansions"":44},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00013580001541413367,""found"":true,""node_expansions"":10},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":6.44999963697046e-05,""found"":true,""node_expansions"":5}]"
week3-dynamic-v1:W3D-001:astar:r09,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-001,astar,9,"11,0","1,13",True,False,17.142135624,17.142135624,0.000000000,13,3,59,0.660499994,0.135000009,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00046109998947940767,""found"":true,""node_expansions"":44},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00013500000932253897,""found"":true,""node_expansions"":10},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":6.439999560825527e-05,""found"":true,""node_expansions"":5}]"
week3-dynamic-v1:W3D-001:astar:r10,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-001,astar,10,"11,0","1,13",True,False,17.142135624,17.142135624,0.000000000,13,3,59,0.658400008,0.133800000,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.000461199990240857,""found"":true,""node_expansions"":44},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00013380000018514693,""found"":true,""node_expansions"":10},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":6.340001709759235e-05,""found"":true,""node_expansions"":5}]"
week3-dynamic-v1:W3D-002:astar:r01,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-002,astar,1,"0,6","12,12",True,False,14.485281374,14.485281374,0.000000000,12,3,73,2.141699981,0.633799995,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0013842000043950975,""found"":true,""node_expansions"":48},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0006337999948300421,""found"":true,""node_expansions"":21},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0001236999814864248,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-002:astar:r02,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-002,astar,2,"0,6","12,12",True,False,14.485281374,14.485281374,0.000000000,12,3,73,2.583400026,0.697600015,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0016704000008758157,""found"":true,""node_expansions"":48},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0006976000149734318,""found"":true,""node_expansions"":21},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00021540001034736633,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-002:astar:r03,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-002,astar,3,"0,6","12,12",True,False,14.485281374,14.485281374,0.000000000,12,3,73,1.777499972,0.521299982,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0011715999862644821,""found"":true,""node_expansions"":48},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0005212999822106212,""found"":true,""node_expansions"":21},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":8.460000390186906e-05,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-002:astar:r04,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-002,astar,4,"0,6","12,12",True,False,14.485281374,14.485281374,0.000000000,12,3,73,2.055999998,0.744099991,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0011626000050455332,""found"":true,""node_expansions"":48},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0007440999906975776,""found"":true,""node_expansions"":21},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00014930000179447234,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-002:astar:r05,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-002,astar,5,"0,6","12,12",True,False,14.485281374,14.485281374,0.000000000,12,3,73,2.246299991,0.640099985,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0014605000033043325,""found"":true,""node_expansions"":48},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0006400999845936894,""found"":true,""node_expansions"":21},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00014570000348612666,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-002:astar:r06,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-002,astar,6,"0,6","12,12",True,False,14.485281374,14.485281374,0.000000000,12,3,73,1.885300007,0.429200009,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0014053999911993742,""found"":true,""node_expansions"":48},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0004292000085115433,""found"":true,""node_expansions"":21},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":5.0700007705017924e-05,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-002:astar:r07,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-002,astar,7,"0,6","12,12",True,False,14.485281374,14.485281374,0.000000000,12,3,73,1.109899982,0.272500009,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0007865999941714108,""found"":true,""node_expansions"":48},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0002725000085774809,""found"":true,""node_expansions"":21},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":5.0799979362636805e-05,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-002:astar:r08,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-002,astar,8,"0,6","12,12",True,False,14.485281374,14.485281374,0.000000000,12,3,73,2.303699992,0.643000007,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0015096999995876104,""found"":true,""node_expansions"":48},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0006430000066757202,""found"":true,""node_expansions"":21},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0001509999856352806,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-002:astar:r09,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-002,astar,9,"0,6","12,12",True,False,14.485281374,14.485281374,0.000000000,12,3,73,2.733500034,0.621200015,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0019736000103875995,""found"":true,""node_expansions"":48},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0006212000153027475,""found"":true,""node_expansions"":21},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00013870000839233398,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-002:astar:r10,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-002,astar,10,"0,6","12,12",True,False,14.485281374,14.485281374,0.000000000,12,3,73,2.375899989,0.682700018,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.001558799995109439,""found"":true,""node_expansions"":48},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0006827000179328024,""found"":true,""node_expansions"":21},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0001343999756500125,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-003:astar:r01,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-003,astar,1,"4,11","4,2",True,False,9.000000000,9.828427125,0.828427125,9,2,23,0.570999982,0.285499991,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00022689998149871826,""found"":true,""node_expansions"":10},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00034410000080242753,""found"":true,""node_expansions"":13}]"
week3-dynamic-v1:W3D-003:astar:r02,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-003,astar,2,"4,11","4,2",True,False,9.000000000,9.828427125,0.828427125,9,2,23,0.789100013,0.394550007,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00040079999598674476,""found"":true,""node_expansions"":10},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00038830001722089946,""found"":true,""node_expansions"":13}]"
week3-dynamic-v1:W3D-003:astar:r03,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-003,astar,3,"4,11","4,2",True,False,9.000000000,9.828427125,0.828427125,9,2,23,0.671199989,0.335599994,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0003367000026628375,""found"":true,""node_expansions"":10},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0003344999859109521,""found"":true,""node_expansions"":13}]"
week3-dynamic-v1:W3D-003:astar:r04,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-003,astar,4,"4,11","4,2",True,False,9.000000000,9.828427125,0.828427125,9,2,23,0.282099994,0.141049997,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00013880000915378332,""found"":true,""node_expansions"":10},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00014329998521134257,""found"":true,""node_expansions"":13}]"
week3-dynamic-v1:W3D-003:astar:r05,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-003,astar,5,"4,11","4,2",True,False,9.000000000,9.828427125,0.828427125,9,2,23,0.270399993,0.135199996,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00012779998360201716,""found"":true,""node_expansions"":10},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00014260000898502767,""found"":true,""node_expansions"":13}]"
week3-dynamic-v1:W3D-003:astar:r06,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-003,astar,6,"4,11","4,2",True,False,9.000000000,9.828427125,0.828427125,9,2,23,0.269299984,0.134649992,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0001267999759875238,""found"":true,""node_expansions"":10},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00014250000822357833,""found"":true,""node_expansions"":13}]"
week3-dynamic-v1:W3D-003:astar:r07,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-003,astar,7,"4,11","4,2",True,False,9.000000000,9.828427125,0.828427125,9,2,23,0.428100000,0.214050000,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0001233000075444579,""found"":true,""node_expansions"":10},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00030479999259114265,""found"":true,""node_expansions"":13}]"
week3-dynamic-v1:W3D-003:astar:r08,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-003,astar,8,"4,11","4,2",True,False,9.000000000,9.828427125,0.828427125,9,2,23,0.813999970,0.406999985,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00032389999250881374,""found"":true,""node_expansions"":10},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0004900999774690717,""found"":true,""node_expansions"":13}]"
week3-dynamic-v1:W3D-003:astar:r09,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-003,astar,9,"4,11","4,2",True,False,9.000000000,9.828427125,0.828427125,9,2,23,0.646300003,0.323150001,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0003504999913275242,""found"":true,""node_expansions"":10},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0002958000113721937,""found"":true,""node_expansions"":13}]"
week3-dynamic-v1:W3D-003:astar:r10,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-003,astar,10,"4,11","4,2",True,False,9.000000000,9.828427125,0.828427125,9,2,23,0.455300004,0.227650002,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00025590002769604325,""found"":true,""node_expansions"":10},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00019939997582696378,""found"":true,""node_expansions"":13}]"
week3-dynamic-v1:W3D-004:astar:r01,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,astar,1,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,20,0.409800006,0.204900003,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00028989999555051327,""found"":true,""node_expansions"":14},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00011990001075901091,""found"":true,""node_expansions"":6}]"
week3-dynamic-v1:W3D-004:astar:r02,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,astar,2,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,20,0.424500002,0.212250001,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00028360000578686595,""found"":true,""node_expansions"":14},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00014089999604038894,""found"":true,""node_expansions"":6}]"
week3-dynamic-v1:W3D-004:astar:r03,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,astar,3,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,20,0.398000004,0.199000002,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00028050001128576696,""found"":true,""node_expansions"":14},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00011749999248422682,""found"":true,""node_expansions"":6}]"
week3-dynamic-v1:W3D-004:astar:r04,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,astar,4,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,20,0.446299993,0.223149997,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0002539999841246754,""found"":true,""node_expansions"":14},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00019230000907555223,""found"":true,""node_expansions"":6}]"
week3-dynamic-v1:W3D-004:astar:r05,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,astar,5,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,20,0.499199989,0.249599994,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00042699999175965786,""found"":true,""node_expansions"":14},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":7.219999679364264e-05,""found"":true,""node_expansions"":6}]"
week3-dynamic-v1:W3D-004:astar:r06,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,astar,6,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,20,0.646200002,0.323100001,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0005240000027697533,""found"":true,""node_expansions"":14},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0001221999991685152,""found"":true,""node_expansions"":6}]"
week3-dynamic-v1:W3D-004:astar:r07,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,astar,7,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,20,0.354099990,0.177049995,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0002812999882735312,""found"":true,""node_expansions"":14},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":7.280000136233866e-05,""found"":true,""node_expansions"":6}]"
week3-dynamic-v1:W3D-004:astar:r08,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,astar,8,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,20,0.229900004,0.114950002,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0001604999997653067,""found"":true,""node_expansions"":14},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":6.940000457689166e-05,""found"":true,""node_expansions"":6}]"
week3-dynamic-v1:W3D-004:astar:r09,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,astar,9,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,20,0.229600002,0.114800001,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00016080000204965472,""found"":true,""node_expansions"":14},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":6.880000000819564e-05,""found"":true,""node_expansions"":6}]"
week3-dynamic-v1:W3D-004:astar:r10,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,astar,10,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,20,0.228300021,0.114150011,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0001592000189702958,""found"":true,""node_expansions"":14},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":6.910000229254365e-05,""found"":true,""node_expansions"":6}]"
week3-dynamic-v1:W3D-005:astar:r01,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,astar,1,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,40,0.450799969,0.154900015,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0002491999766789377,""found"":true,""node_expansions"":22},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00015490001533180475,""found"":true,""node_expansions"":14},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":4.6699977247044444e-05,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-005:astar:r02,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,astar,2,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,40,0.471400039,0.170200015,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00025450001703575253,""found"":true,""node_expansions"":22},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0001702000154182315,""found"":true,""node_expansions"":14},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":4.67000063508749e-05,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-005:astar:r03,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,astar,3,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,40,0.443800032,0.153800007,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00024419999681413174,""found"":true,""node_expansions"":22},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00015380000695586205,""found"":true,""node_expansions"":14},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":4.5800028601661325e-05,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-005:astar:r04,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,astar,4,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,40,0.440100004,0.152599998,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.00024170000688172877,""found"":true,""node_expansions"":22},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00015259999781847,""found"":true,""node_expansions"":14},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":4.579999949783087e-05,""found"":true,""node_expansions"":4}]"
week3-dynamic-v1:W3D-005:astar:r05,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,astar,5,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,40,0.451300002,0.153900008,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0002521999995224178,""found"":true,""node_expansions"":22},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00015390000771731138,""found"":true,""node_expansions"":14},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":4.5199994929134846e-05,""found"":true,""node_expansions"":4}]"
