scenario_id,grid_size,route_bucket,scenario_family,success,collision,timeout,two_cell_oscillation,longer_loop,excessive_detour,failure_label,post_change_completion,dynamic_event_count,path_cost,fresh_astar_cost,path_cost_gap,decisions,mean_decision_latency_ms,decision_computation_seconds,episode_computation_seconds
VAL2-G030-RANDOM_STATIC-MEDIUM-02,30,medium,random_static,False,False,True,False,True,True,longer_repeated_loop,,0,,19.48528137423857,,78,7.78654614278378,0.6073505991371349,0.7920866999775171
VAL2-G030-RANDOM_STATIC-LONG-01,30,long,random_static,False,False,True,False,True,True,longer_repeated_loop,,0,,28.970562748477146,,116,7.2146327644265416,0.8368974006734788,1.1194948999909684
VAL2-G030-RANDOM_STATIC-LONG-02,30,long,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,30.970562748477146,,124,4.58352095935674,0.5683565989602357,0.8447578999912366
VAL2-G030-STRUCTURED-SHORT-01,30,short,structured,False,False,True,False,False,True,excessive_detour,,0,,9.071067811865476,,37,3.1200054013547867,0.1154401998501271,0.18314959993585944
VAL2-G030-STRUCTURED-SHORT-02,30,short,structured,False,False,True,False,False,True,excessive_detour,,0,,10.82842712474619,,44,5.399784104983238,0.23759050061926246,0.3326093000359833
VAL2-G030-STRUCTURED-MEDIUM-01,30,medium,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,15.65685424949238,,63,4.701634911480286,0.296202999423258,0.42751990002579987
VAL2-G030-STRUCTURED-MEDIUM-02,30,medium,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,17.142135623730955,,69,3.6939579649301977,0.2548830995801836,0.3797262000152841
VAL2-G030-STRUCTURED-LONG-01,30,long,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,30.89949493661167,,124,2.553233064733626,0.3166009000269696,0.46469070005696267
VAL2-G030-STRUCTURED-LONG-02,30,long,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,21.48528137423857,,86,2.5997383744715776,0.2235775002045557,0.33425079996231943
VAL2-G030-DYNAMIC-SHORT-01,30,short,dynamic,False,False,True,False,False,True,excessive_detour,False,8,,7.242640687119285,,30,2.150930002486954,0.06452790007460862,0.10880329995416105
VAL2-G030-DYNAMIC-SHORT-02,30,short,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,12,,10.485281374238571,,42,2.206445239218218,0.09267070004716516,0.18426590005401522
VAL2-G030-DYNAMIC-MEDIUM-01,30,medium,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,21,,16.65685424949238,,67,2.2513447746412076,0.15084009990096092,0.40883109997957945
VAL2-G030-DYNAMIC-MEDIUM-02,30,medium,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,14,,17.55634918610405,,71,2.252566201848463,0.1599322003312409,0.2741007999284193
VAL2-G030-DYNAMIC-LONG-01,30,long,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,22,,24.213203435596434,,97,2.2438329874931537,0.2176517997868359,0.3507835998898372
VAL2-G030-DYNAMIC-LONG-02,30,long,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,27,,28.899494936611667,,116,2.2541862081511526,0.2614856001455337,0.4739814999047667
VAL2-G050-EMPTY-SHORT-01,50,short,empty,False,False,True,False,True,True,longer_repeated_loop,,0,,15.242640687119284,,61,2.3806016380730712,0.14521669992245734,0.24299990001600236
VAL2-G050-EMPTY-SHORT-02,50,short,empty,False,False,True,False,False,True,excessive_detour,,0,,18.55634918610405,,75,3.1290093374749026,0.23467570031061769,0.4024194000521675
VAL2-G050-EMPTY-MEDIUM-01,50,medium,empty,False,False,True,False,True,True,longer_repeated_loop,,0,,25.798989873223338,,104,2.77745865437632,0.2888557000551373,0.4816508999792859
VAL2-G050-EMPTY-MEDIUM-02,50,medium,empty,False,False,True,False,True,True,longer_repeated_loop,,0,,28.071067811865476,,113,3.1040177002664557,0.3507540001301095,0.5598636999493465
VAL2-G050-EMPTY-LONG-01,50,long,empty,False,False,True,False,True,True,longer_repeated_loop,,0,,38.35533905932738,,154,4.4088227328142855,0.6789587008533999,1.005235300050117
VAL2-G050-EMPTY-LONG-02,50,long,empty,False,False,True,False,True,True,longer_repeated_loop,,0,,44.45584412271569,,178,2.4547303360991517,0.43694199982564896,0.7355970999924466
VAL2-G050-RANDOM_STATIC-SHORT-01,50,short,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,12.071067811865476,,49,2.259399996101096,0.1107105998089537,0.18462299997918308
VAL2-G050-RANDOM_STATIC-SHORT-02,50,short,random_static,False,False,True,False,True,True,longer_repeated_loop,,0,,12.071067811865476,,49,2.36291224279498,0.115782699896954,0.1950496999779716
VAL2-G050-RANDOM_STATIC-MEDIUM-01,50,medium,random_static,False,False,True,False,True,True,longer_repeated_loop,,0,,21.65685424949238,,87,2.481942521354676,0.2159289993578568,0.3512293000239879
VAL2-G050-RANDOM_STATIC-MEDIUM-02,50,medium,random_static,False,False,True,False,True,True,longer_repeated_loop,,0,,28.870057685088817,,116,2.384250858148303,0.27657309954520315,0.4658211999339983
VAL2-G050-RANDOM_STATIC-LONG-01,50,long,random_static,False,False,True,False,True,True,longer_repeated_loop,,0,,40.35533905932737,,162,2.3004240823484223,0.3726687013404444,0.63200440001674
VAL2-G050-RANDOM_STATIC-LONG-02,50,long,random_static,False,False,True,False,True,True,longer_repeated_loop,,0,,43.69848480983498,,175,5.977711426759405,1.0460994996828958,1.491288899909705
VAL2-G050-STRUCTURED-SHORT-01,50,short,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,13.727922061357859,,55,7.189214540730146,0.395406799740158,0.547412300016731
VAL2-G050-STRUCTURED-SHORT-02,50,short,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,17.48528137423857,,70,5.141640002174037,0.3599148001521826,0.5505567999789491
VAL2-G050-STRUCTURED-MEDIUM-01,50,medium,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,30.72792206135786,,123,3.5533406421527025,0.4370608989847824,0.7463517999276519
VAL2-G050-STRUCTURED-MEDIUM-02,50,medium,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,25.071067811865476,,101,4.483895047825973,0.4528733998304233,0.6848154999315739
VAL2-G050-STRUCTURED-LONG-01,50,long,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,40.65685424949237,,163,2.6961447845321675,0.4394715998787433,0.754631599993445
VAL2-G050-STRUCTURED-LONG-02,50,long,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,45.384776310850214,,182,2.359878570532201,0.4294978998368606,0.7290773000568151
VAL2-G050-DYNAMIC-SHORT-01,50,short,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,13,,16.313708498984763,,66,2.213163631192098,0.14606879965867847,0.3745969000738114
VAL2-G050-DYNAMIC-SHORT-02,50,short,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,16,,17.899494936611667,,72,2.2240402726715223,0.1601308996323496,0.4369746999582276
VAL2-G050-DYNAMIC-MEDIUM-01,50,medium,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,35,,31.071067811865476,,125,2.912923201918602,0.36411540023982525,1.103334499988705
VAL2-G050-DYNAMIC-MEDIUM-02,50,medium,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,40,,31.870057685088817,,128,3.808967187978851,0.48754780006129295,1.3779858000343665
VAL2-G050-DYNAMIC-LONG-01,50,long,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,36,,45.04163056034259,,181,3.073955796664138,0.556385999196209,1.4621048000408337
VAL2-G050-DYNAMIC-LONG-02,50,long,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,49,,38.76955262170047,,156,3.028651286000147,0.47246960061602294,1.324466299964115
VAL2-G100-EMPTY-SHORT-01,100,short,empty,False,False,True,False,False,True,excessive_detour,,0,,30.242640687119284,,121,3.029788425769503,0.36660439951810986,0.8258275000844151
VAL2-G100-EMPTY-SHORT-02,100,short,empty,False,False,True,False,True,True,longer_repeated_loop,,0,,37.45584412271571,,150,3.20872000263383,0.4813080003950745,1.0173089999007061
VAL2-G100-EMPTY-MEDIUM-01,100,medium,empty,False,False,True,False,True,True,longer_repeated_loop,,0,,45.84062043356593,,184,2.753997282960209,0.5067355000646785,1.0584963000146672
VAL2-G100-EMPTY-MEDIUM-02,100,medium,empty,False,False,True,False,True,True,longer_repeated_loop,,0,,45.04163056034259,,181,2.423500554064978,0.43865360028576106,1.009842999977991
VAL2-G100-EMPTY-LONG-01,100,long,empty,False,False,True,False,True,True,longer_repeated_loop,,0,,122.48023074035505,,490,2.5255142841773224,1.2375019992468879,2.8875602999469265
VAL2-G100-EMPTY-LONG-02,100,long,empty,False,False,True,False,True,True,longer_repeated_loop,,0,,78.69848480983494,,315,2.6832660294270942,0.8452287992695346,1.932604099973105
VAL2-G100-RANDOM_STATIC-SHORT-01,100,short,random_static,False,False,True,False,True,True,longer_repeated_loop,,0,,39.35533905932738,,158,2.5205284827153047,0.3982435002690181,0.9255822999402881
VAL2-G100-RANDOM_STATIC-SHORT-02,100,short,random_static,False,False,True,False,True,True,longer_repeated_loop,,0,,39.04163056034261,,157,2.3653120985907163,0.3713539994787425,0.8878540999721736
VAL2-G100-RANDOM_STATIC-MEDIUM-01,100,medium,random_static,False,False,True,True,True,True,two_cell_oscillation,,0,,62.15432893255066,,249,2.7017253044297,0.6727296008029953,1.4032229000004008
VAL2-G100-RANDOM_STATIC-MEDIUM-02,100,medium,random_static,False,False,True,False,True,True,longer_repeated_loop,,0,,48.840620433565924,,196,2.7789403060783764,0.5446722999913618,1.2136256999801844
VAL2-G100-RANDOM_STATIC-LONG-01,100,long,random_static,False,False,True,False,True,True,longer_repeated_loop,,0,,93.35533905932732,,374,2.727742779708622,1.0201757996110246,2.2833951000357047
VAL2-G100-RANDOM_STATIC-LONG-02,100,long,random_static,False,False,True,False,True,True,longer_repeated_loop,,0,,76.04163056034257,,305,2.920252786659193,0.8906770999310538,1.9491249000420794
VAL2-G100-STRUCTURED-SHORT-01,100,short,structured,False,False,True,False,False,True,excessive_detour,,0,,26.313708498984763,,106,2.63633302254778,0.2794513003900647,0.6168730000499636
VAL2-G100-STRUCTURED-SHORT-02,100,short,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,36.41421356237309,,146,2.811074655579582,0.4104168997146189,0.9693173000123352
VAL2-G100-STRUCTURED-MEDIUM-01,100,medium,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,43.313708498984745,,174,2.472620112179168,0.4302358995191753,1.0074805000331253
VAL2-G100-STRUCTURED-MEDIUM-02,100,medium,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,57.2132034355964,,229,2.4959524029939066,0.5715731002856046,1.2883468000218272
VAL2-G100-STRUCTURED-LONG-01,100,long,structured,False,False,True,True,True,True,two_cell_oscillation,,0,,88.55634918610401,,355,2.8595600001723835,1.015143800061196,2.1770111999940127
VAL2-G100-STRUCTURED-LONG-02,100,long,structured,False,False,True,False,True,True,longer_repeated_loop,,0,,99.97056274847711,,400,2.4523339988081716,0.9809335995232686,2.3079228000715375
VAL2-G100-DYNAMIC-SHORT-01,100,short,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,13,,31.48528137423857,,126,4.1080888883683775,0.5176191999344155,1.6164768999442458
VAL2-G100-DYNAMIC-SHORT-02,100,short,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,25,,20.970562748477146,,84,3.5427976205634573,0.2975950001273304,0.8782473999308422
VAL2-G100-DYNAMIC-MEDIUM-01,100,medium,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,79,,63.31370849898474,,254,2.822855513132229,0.7170053003355861,4.176269300049171
VAL2-G100-DYNAMIC-MEDIUM-02,100,medium,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,26,,58.65685424949237,,235,2.537850638792077,0.5963949001161382,1.9841370999347419
VAL2-G100-DYNAMIC-LONG-01,100,long,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,132,,105.46803743153535,,422,2.8719651654596614,1.211969299823977,4.960968100000173
VAL2-G100-DYNAMIC-LONG-02,100,long,dynamic,False,False,True,False,True,True,longer_repeated_loop,False,42,,73.69848480983494,,295,2.67115389904544,0.7879904002184048,3.5673933000070974
